postTitle,postDescription,text,likesCount,facebookUrl
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Jun pad mile Pani bike Mai hidxu vanne ta mug hoina sala aahile Jo gadi chahiyo talai boli fheruwa xakka mug,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Harke गुइठे ..ta muji mananiye jiulai kasle neta manaeko xara ...dalare (चामले)mananiye jiu🤣,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Gali khanai janmeko rahecha yo sungur ta,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Timro mental  health  herda ta cycle  thik hola ali domsg asucha ki,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,aukat ni huna paryo ni gadi pauna tw,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,PM gadi ta chayo vnya hola ni indirectly 🤣,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Hasauxa mugi serele vneko ahi ho 🤣😂,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,"Yesta lai jitayeka dharane harulai Kati paxuto vako hola bchara 
Sadhai birodh birodh birodh 
Dharane KO barema kei agenda xaina",0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,"Kaam tira dhiyan xaina social media ma aayo jpt bolo jj aauxa mukh ma tei tei tapai ta manxey khatrai ho😂
Aauta formula xa tyo prayog garnus tapai saab khusi hunxan
Formula: Speak less work more🙂",0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Nathee duniya le bike chadekai xa san dekhauna khoje paxi chot matrai ho ra morxa ni bachaako jati dimag xaina ajhai maile ho kanun banaune ho vanxa nathee,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Kunai bela ta malai  kei chaidaina vanthyo aile sabai thok chaiyo qr lai,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,kasto soch hau ajae ni afno k mistake ho vanera thaha xaena!,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Tmlai ta Tuktukey suhauxa .. sararaaaa…,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Next level झोले ni नेपाल,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Over yakting garda testai hunxa bzz,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Baail gaadi dida huncha Harka lai 🤣🤣,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Neta vayera bike chalauna paiyo but auta hat lay mbl arko hat lay bike chaluni kun sambidhan ma niyem xa ra 😁,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Bike matra chalaya rah hunxa tah Vanya rule vanni ni hunxa tyo maanu pardainah nah ....samsad vayo vandai mAh j ni garna paixaa,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Tya ta vip le mtr paux hola ai😁😁😁,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Kasto dinma janeko ho yo,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Mananiya vayara mananiya jasto bebahr pani ta hunu paryo ni bike chalauda traffic niyam ulangan garera 16 barse thita jasto vlog banaudai hinnu hunxa  mananiya jasto manxele traffic niyam todera hinesi baki le kasto upadesh pane  sarai khuskekai hota😳😳,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,QR chha ni,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Ma dinxu ni 🚗 🚗 🚗 lau😂😂😂,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,khate lai thikai bhayo,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Talai tiger dinxa balen sarkar le tei mathi chadera aaijo,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Aba khutta la chalaunu pagal mula balen la garda sotantra bata getyo mula hali,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Why gadi bike nai dine ho buda timilai honda shine sarkari 👀,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Tractor 🚜 kinideu Sarkar Harke Lai yeuta yesko Dimag ko GIDI Xareko xa Ali jamma hunxa ki,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Bike stunt gardai kudaune hainaa niitaa guithey dimakh nabhakooo!!,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Bike nachalau baneko xi a....kanun Bhanda Mathi bayerw dada Giri Nagar....sakxau bane ramro Sandesh dyo baneko hu guithe kina nabujeko 🤔,1,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,teu ta dinunai parxni dhoti sarakarle,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Pradhan mantri Huda ni bike chadhne vanne ko ho guithe,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Sabai ma barabari hunu parx niyam kaanun subida sarkhar,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Nepal Police ahile samma eslai karbahi kina nagarnu bhako. Yeslai 2 hat le bike chalauna k samasya cha.,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Vekari QR xadaixa ta vek mag na afno समरठोकहरू sanga ani gadi helicopter chad,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,हम्बरे cycle ne na suhaune manxe lai gadi chiyo rey🤣,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Gadhako kaamta dhunga bokne ho lanthu ! gadhalai gadi tyahi pani security sahitko? Anuhar her ainama bankate mula saga! Bhaisiko gobarle mukhama lapya hannu jasto!,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Harke kaka li  tw  gadi  hoino  cycle dida  uchit  hola,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Hajur ko lagi bhaiya cycle matra dina milx ray😀,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,"La hai sarkar yeti chaii Garda hamro maninya Lai
Jhay mato",0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Yo manxey kasari neta vayo yll achamma lagxa 😅😅,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Shai ho 👏🏻👏🏻👏🏻👏🏻,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,"Tai gadi magna lai po ladeko raixa ta yo kaka Pani xya
Auta Naya Qr banam na poisa aauna suru hunxa testa gadi mula ta k 🫣😂",0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Ta Samaj-bhaduwa lai gaadi hoina laat hanera bahira nikal diye hunthiyo lanthai saaf hunxa 😡,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,"Security pani timi jasta ko lagi basnu bhanda tah , tetro padera, tetro loksewa bhidera pass garera , thukka jindagi…jagir nai xodera Dubai tira janu thik cha",0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Raswapa Sarkar haina harku Nepal Sarkar ho. 😁,0,https://www.facebook.com/share/p/18JfnaJorD/
"अब मलाई नि security सहितको सरकारी गाडी चाहियो है, रास्वपा सर्कार ! Bike कुदाउँदा साह्रै खिसीटिउरी गरे तिम्रा समरठोकहरुले 🤣🤣🤣 ! नेता भा र बाइक चढ्ने ? भन्दै उडाए !",,Mero LADO khali xa basne ho guhe mg,0,https://www.facebook.com/share/p/18JfnaJorD/
