post_url,id,text,author_name,author_profile_url,comment_time,reactions_count,replies_count
https://www.facebook.com/share/p/1Ewe6gMpxb/,1667998627584225,Hahaha😀😀😀😀kp baaaa marna bela k power ko kurshe chayako,Ra Hul,https://www.facebook.com/Rahulrajbanshi818,2026-06-05T04:14:19.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1031401199417200,"Hasauxa budo ley 
Now you are gone 😂😂",Nabraj Kafle,https://www.facebook.com/vicky.kafle,2026-06-05T03:19:24.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,27673291275588619,Lu bho,Shiwakoti Suman,https://www.facebook.com/shiwakoti.suman,2026-06-05T08:33:01.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,3379570522201498,Vutra ko yemale ho yamale ghar ma aaya vani taha pauxau,Mahesh Ghimire,https://www.facebook.com/mahesh.ghimire.146,2026-06-05T02:57:46.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,996384593257772,Sabai RSP ma vaye k garni Baa ?,Suman Raj Acharya,https://www.facebook.com/sojho.xolty,2026-06-05T03:52:01.000Z,2,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1982240775826140,Aba mathe jane bela maa k politics garna man laagya ho  suddo lai chadai ramro khabar sunna  milos 😆,Khem Shah,https://www.facebook.com/khemshah46,2026-06-05T03:30:39.000Z,1,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2227895058028544,Mero na vako xora xori pani yesma janni wala xaina hosiyarr😁,Ganesh Ramdam,https://www.facebook.com/ganesh.bc.100,2026-06-05T11:01:17.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1011581498093755,Aafu Pani birgyo aru KO chora chori Lai pane bigarney bhayo,Anson Jung Adhikari,https://www.facebook.com/anson.adhikari.2025,2026-06-05T04:04:35.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1576663197134029,Xora xori ni feri yamale nai bannu 😁😁😁😁😁,पर्शु निरौला,https://www.facebook.com/parsu.niraula,2026-06-05T03:42:43.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2245782009501292,Hasna man lagyo Hase Lw 😂😂😂,Sushil Century,https://www.facebook.com/sushil.century.91447,2026-06-05T03:07:09.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2384235808764971,Kk garxa yo budha marnu vanda pahile dherai lae fasayera janne ho,Shree Krishna,https://www.facebook.com/krishnaMandal0011,2026-06-05T08:33:36.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1721581125547758,Jana ni paryo ni ta jasto gafadi haru ko party mah baru Aaba kp lai desh bata nikalni kam garau sabai Le,Manish Baral マニッシュ,https://www.facebook.com/people/Manish-Baral-%E3%83%9E%E3%83%8B%E3%83%83%E3%82%B7%E3%83%A5/pfbid027giBJwpN6EwPmne4G5JLLfp8ssLfr5aQKi77JaoP3cxjS84eV7v4FcoT9orT2atTl/,2026-06-05T06:34:38.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,866891633122000,Abaa KP BA KO sapana Pura gar na lai vaye ni bhihe gar nau par xaa jasto xaa tw raza Om Prakash Joshi Koirala  निराजन बोगटी,Parkash Thapa,https://www.facebook.com/parkash.thapa.893448,2026-06-05T10:53:19.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2921770541500157,Ramro manxea xitai vagwan ko pyaro hunxa vanthe ho raixa 😂😂,Ashok Sh,https://www.facebook.com/pfbid0mz9vQdnDVGj7dzYCucdhMKy9t5aM7KacW29CgSq8yuAeZ2Nww5eDHGRGnFJiowYfl,2026-06-05T03:57:10.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1543447840838369,20 century jsto lakcha ki kya ho xemeki ba lai ajhai 😆,Plizon Rai,https://www.facebook.com/people/Plizon-Rai/100005751737034/,2026-06-05T03:03:32.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,997920833131208,Netaka xora xori sabai jana le ghanti bajaye vanera hola😂😂,Nepal Krish Naa,https://www.facebook.com/kishnaprasad.nepal,2026-06-05T06:13:10.000Z,6,1
https://www.facebook.com/share/p/1Ewe6gMpxb/,1372249491413099,Kasto jabarjasti Hola K 🤣😂,Asmitha Pun,https://www.facebook.com/pfbid0eYfXWfBZfHmngZgroXptC1XHAvnt9P4SudzV2djRHixUdqS5DwbtJsdcGHNw66sUl,2026-06-06T03:32:02.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1040255541906328,Kp olee ko santan chaina tyesaile arka ko santan ko bhabisya bigarney bhayo batase anda le,Pukar Twayana,https://www.facebook.com/pukar.twayana.3,2026-06-05T04:13:16.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2542141522899783,2084 ma umle 0 sit dhukka xu maa,Saud Dirgha,https://www.facebook.com/people/Saud-Dirgha/pfbid02DjpZbHegxdPJqD3tHWzoVAXXSLCiXpzjFaRLMo2q9ADsc5ut6akWWfJwmVZn1mfbl/,2026-06-05T03:14:21.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,979546901750935,Afno xoraxori xainan Feri Aruko xoraxori Lai jhol bhat khuwayera bolaula sochirako hola aba pailako jasto xaina  Oli jiu😂😂,Sanjay Pandey,https://www.facebook.com/sanjay.pandey.162763,2026-06-05T03:14:11.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1027939273127522,Thula Buda paka le Biswas garna xadea Aba 🥹,Ishan Niraula,https://www.facebook.com/ishan.niraula.16,2026-06-05T02:56:27.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1407097128106853,Aaj ki voli vnne bela pni gatilo Kam chai garne vyan hai ba le 🫢 😃,Pooza Bk Kami,https://www.facebook.com/people/Pooza-Bk-Kami/pfbid0246ms1qANdkdFEeRAKRjzLaHX7uPd6ivCqTGDu5UdaiDzSpZ4pnGsWomWXxujdH2ul/,2026-06-05T08:20:33.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,26964151396528693,"कोक्रोमै झोला भिराउने भएछ 😆झन् school मा kta हरूलाई जिस्काउन सजिलो, ए झोले भन्दै 🤣
कुन दिन पेट मा हुँदा हुँदै एक्सरे गरेर नाम दर्ता गर्ने system laauxa hola😆",Saroj Kafle,https://www.facebook.com/saroj.kafle.7315,2026-06-05T11:35:03.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2489618224832947,Kati ramaro kura garnu vayo ni hjr la hjr ko jasto Socha hunu parxa hami nepali ko,SuRaJ KC,https://www.facebook.com/profile.php?id=100068581181861,2026-06-05T03:10:50.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,956497947212699,Pahila yo out hunapar6 tespaxi sochamla,अमर 'दिपु',https://www.facebook.com/tpg111,2026-06-05T03:02:48.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1044337051597861,Ma tw mero bau lai yemale xodna lagaxu,Daniel Chhetri,https://www.facebook.com/pfbid0gq2auXZWgdYcZKAmw6Sh7EdjCSQeaA8ygbSEwcAcFSjgnSnr9zWGZMikxXRWP6jVl,2026-06-05T06:54:20.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2234433853974775,Chora chori matra kina. Aaudai na aayeka bau amma sanga bhayeako lai ni party candidate banauna parchha.,Ashish Poudel,https://www.facebook.com/pfbid02BNSA2LCD54bDod62ZnoALgsQF53XJr59CqmV6Mcqar5ELhf5ysRgPPKkAvErBjkal,2026-06-05T08:52:48.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1009297891495830,Amale ghu gayo aba hudaina audaina ni,Ramesh Wanem,https://www.facebook.com/muskan.limbu.9674227,2026-06-05T04:14:16.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,974383215383577,J grxa yemale le grxa 😃😃,दिवाकर रिसाल,https://www.facebook.com/Diwakarrisal11,2026-06-05T03:00:42.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1446736293805713,Andolan maa ni pathau hai,Chhabi Khanal,https://www.facebook.com/profile.php?id=100013985350681,2026-06-05T03:07:44.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,4508801389341298,"Hami hamra bau ama , kaka kaki, mama maiju lai party pariwartan garauna aviyan chalauna chau",Nabin Jung Chettry,https://www.facebook.com/profile.php?id=1072698941,2026-06-05T03:39:46.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2555650758204493,Yo muji ajhai poni jinda kina xa k ghopto parera chak ma latt hanna parni eslae tah 😒😒,Aashutosh Jung Shahi Thakuri,https://www.facebook.com/aashutosh.jung.shahi.thakuri,2026-06-05T11:52:15.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,985535201108404,"Yo idea sahi ho 
😂😂😆",Sumi Pandey,https://www.facebook.com/sumi.pandey.316413,2026-06-05T04:13:49.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1538605481014868,Budo ajhai ne sapana mai xa,Asish Rai,https://www.facebook.com/asish.rai.77582,2026-06-05T03:07:59.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2039828116887289,😆Bau le Party sakaisakeyo aba Chhora chhori lai jimma launu pareu,Bikash Tamang,https://www.facebook.com/pfbid0gnxEdgDo3b6F1CSNDW56XVmWiRf7XJUXpGBvuVCe8vrbkp4jbro4UXRnTFi4J1TGl,2026-06-05T04:07:49.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1229992342411953,"Powerless huda ta yo manxe yetii dherai ghamandi ra aahankari xa vane,power ma huda kasto theyo hola...",Bishal Kharel,https://www.facebook.com/bishal.kharel.127,2026-06-05T04:14:08.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1020738233755504,🤣🤣🤣 aba yo abastha Aya xa,Purushottam Thapa,https://www.facebook.com/pfbid02RNQqBAeZVw766uXtiWqUzfpSh4TtcCXzm8ELBMY1ahtMor2SFfQnic2ukymBC4ool,2026-06-05T03:20:33.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1389008089711174,Mean Genz Lai janjeer,Prajwal Chandra Buddhacharya,https://www.facebook.com/prajwal.buddhacharya,2026-06-05T15:47:25.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1694894324866222,"Aba naya Amale desh banao damna ho,",Nabin Balami,https://www.facebook.com/nabin.balami.4,2026-06-05T04:24:50.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1314085226899469,Afu ta bigriye bigriye Aba Arkako xora xori lai pani Bigarney po 😁😁,पवन रायामाझी,https://www.facebook.com/Rikky.Raya,2026-06-05T04:28:21.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2038057146814349,Kasaile bachha paune upaya sikawo na oli le ni pauthe. 1/2 jana karyakarta badthe😁😁,Arjun Paudel,https://www.facebook.com/arjun.paudyal.946,2026-06-05T03:01:55.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1514849123449714,Yo ra Harke same anek chutiya idea lagauna ma 😂,Santosh Ranpal,https://www.facebook.com/santosh.ranpal.50,2026-06-05T03:10:58.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1999289700980116,Hijo aaja khub jossiraxhha suddo,कृष्ण रोकाया,https://www.facebook.com/profile.php?id=100077016181238,2026-06-05T03:59:15.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1726651022117111,Bau aama bigre bhanera xora xori lai NI bigarne bichar ho ki k ho budo ko,Narayan Gharti,https://www.facebook.com/pfbid02u1ciBZoBoX8AfLGKLo8RhKzt6sz1FDJVa54MKqSV2thqdVdix5oWPZEdwr5REbuBl,2026-06-05T03:18:21.000Z,5,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1034246918954958,Suhang lai patii aadaxe banau aanii bichar garau laa,Deepak Adhikari,https://www.facebook.com/pfbid02xKVsmesCx2AgVDacdKKmZzYoV3dBkvY1AibViq1umBRuTbCJKY4uujqTT7z3SiA1l,2026-06-05T03:26:08.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,3098161417049903,Esko dimak ma nalag hai koi ni aafu ni faseko xa aru lai ni fasauxa jatha🤣🤣,Man Ish,https://www.facebook.com/people/Man-Ish/pfbid0pusDrLztLQxVWrFVEns8EX6mTa5qAZjkFftEPtm7QR1C9KhfCWLZTF7NF2Jvnvhml/,2026-06-05T03:05:04.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1481010329893154,Aaba pasupati janii bela pani k ko party 🤣pasupati tira hardiksardhanjhalie,Ñïtêsh Üprêtï,https://www.facebook.com/nitesh.upreti.397,2026-06-05T09:47:23.000Z,1,1
https://www.facebook.com/share/p/1Ewe6gMpxb/,2109701123000354,Ghar ma Yemaleko xaya pani parnu nadinu vaneko xa bau Le😂😂🕶️,Sanam Sindali Magar,https://www.facebook.com/sanammagar.645657,2026-06-05T04:33:40.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,857316713592947,Ktm ma 20/30 hajar street dogs ni xan just for information,MoHan BisHt,https://www.facebook.com/mohan.bist.520,2026-06-05T04:59:17.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,4342033472609593,Bau uml vayo vande ma xora nii uml hunu parxa vane xa Ra ? Sabe KO Afno afno choice nii,RK Karki,https://www.facebook.com/profile.php?id=100069195013509,2026-06-05T03:29:46.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2734861380229945,Kun abhiyaan genZ ho???😂😂,Shyam Phaudar Tharu,https://www.facebook.com/shyam.phaudar,2026-06-05T03:20:10.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1621529845582869,"Marketing ma vaka le jagir xodda hunxa 
Party Prabesh garera double kamaune din aayo !!",शाश्वत क्षेत्री,https://www.facebook.com/beast.reincarnate,2026-06-05T03:45:43.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,4349978588586572,Yo kaile nasudrine vo,Abisek Darnal,https://www.facebook.com/abisek.darnal.3,2026-06-05T11:45:27.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2010269916542879,Satish Shrestha  DAI ABA k Garni ta ?,बिमय के. सी.,https://www.facebook.com/bimaya.xettry,2026-06-05T03:52:17.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1639595890459980,Mirgaula sakiyex budha ko fernlai xatpati x,Ri Ku,https://www.facebook.com/Rikiroy1234,2026-06-05T03:08:56.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1335942785085616,Geda kater phek buda ko dimakha  xin aba 😀,Pradeep Pariyar,https://www.facebook.com/pradeep.pariyar.615525,2026-06-05T07:29:09.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1185240734665172,Aba ghar jhagda garaune bho emalele...desh ta bigaro bigaro yatro barsha ..aba kasaiko sundar pariwar bich fato lyne bho,एन्जल माेते,https://www.facebook.com/enjala.maete,2026-06-05T03:53:51.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1501063238152582,Hoina hola Routine of Nepal banda?,Prabin Kunwar,https://www.facebook.com/parbinkunwa,2026-06-05T03:42:39.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1661249258433962,Kp oli ko eklo santan harkey xadai xa ta🤣,Salim Tharu Mahato,https://www.facebook.com/Shaqleem,2026-06-05T04:26:40.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,953214724428378,Bau ta khatam vayo Tara xora Cori lai ni gu nai banaunu nakhoj na,दिपक घले,https://www.facebook.com/pfbid0ZfNeWwQBUGiySCYZREF2skNMzNhdJGgdDkYYs4BDrFYmDnXzBBpMi3qLsqRGx2rfl,2026-06-05T03:44:37.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1025096473317274,Baccha haru lai ni jhola bakauna khojyaxan jholey haru ley,Suyog Pokharel,https://www.facebook.com/suyog.pokhrel.98,2026-06-05T06:16:34.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1007658628351640,Samjina pani xamkina aba asko party vittama khojnuparxa,Janak Bdr Shah,https://www.facebook.com/zanakeyyyy,2026-06-05T03:01:57.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,878376444599721,K P Sharma Oliekdam ramro byekti ho tar Neta ko gun chai Xaina jasto Lagxa ya waha ko Adviser Ramro na vayera ho ki,Ghar Jagga,https://www.facebook.com/people/Ghar-Jagga/61579906164134/,2026-06-05T04:47:31.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1012098981552913,Yo ajhaii mareko xaina rw?😆😆😆,Amit Bhomzan,https://www.facebook.com/kin.jung.35,2026-06-05T19:08:46.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,4490967117855366,"Bau ama jhukkera xireko
Aba xora xori pani jhukkera xirnu prne",Sudarshan Dhakal,https://www.facebook.com/sudarshan.dhakal.9404,2026-06-05T13:27:55.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,882699814863365,Kp oli ka  chela cheli xaina vanthe ta 😀,Na Ren Ratoki,https://www.facebook.com/nayan.ratoki.7,2026-06-05T03:02:25.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,924844153905055,Aja sama desh bigarau aba uta hamro chora chori nati natini bigarani soch ma xau mula haru 😄,Kushal Kandel,https://www.facebook.com/rocky.kandel.5,2026-06-05T02:56:03.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1286004823616753,Ae muji gumale ko budhhi😆🖕,Madan Kc,https://www.facebook.com/madan.kc.475487,2026-06-05T02:56:23.000Z,1,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,26605572735786849,Tyo xora xori chaii Kosko aauxa Vanthaneko hola 😆😆😆 aayani mahesh ra k jhakri vanneko aauxa teti ho,Ôêê ÃñŹał,https://www.facebook.com/oeeanza,2026-06-05T08:34:31.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1841420140149566,hlo routu dherai yo haija ko photo nahalmna dimag ko paro tatiyara aauxa,Anupam Jung Shahi,https://www.facebook.com/siyun.thaquree,2026-06-05T03:56:15.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1501227634177599,Baa KO aafnai Santan xaina Aru Lai garera K faida 😂,Safal Khatiwada Safal,https://www.facebook.com/safal.khatiwada.58,2026-06-05T07:45:07.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2910724515946548,यो k. P ko niyam ho,SubAan BAabu,https://www.facebook.com/sub.n.babu.2025,2026-06-05T07:33:24.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1514908503709414,Kati Jana ab Ansa Lier Xutne Bho Feri 😆😆,Prem Babu Moktan II,https://www.facebook.com/prem.babu.moktan.ii,2026-06-05T05:19:11.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1311107567227204,Aru ta kehi upaya be hunu paro ne 😅,Kopila Lamichhane,https://www.facebook.com/kopila.khatri.671753,2026-06-05T03:16:29.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,877296332059372,Thukka  yestoo taal le yamale vanne naam hudaina bistarai😂,Sunil Hatuwal,https://www.facebook.com/sunil.hatuwal.9,2026-06-05T03:37:29.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2232976310811963,Yo routine le yasto nonsense post kin garxa k 🙄🙄🙄,Dharmendra Gharti Magar,https://www.facebook.com/whyonlyME2000,2026-06-05T06:46:18.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,988445050445541,Kam xaina Yemale bhastchari haru ko,अङ्कित बंमठकुरी,https://www.facebook.com/pfbid02N2TKKEEpiHypy1xFBFHJUjBv9JRtydW7nPr7GRok8yfMcKUP6Tmio7KxRcVYtJ1nl,2026-06-05T02:56:33.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2198681944221211,Genz yemaley chaiya hola?😆,Ashish Khadka,https://www.facebook.com/aashish.khadka.121,2026-06-05T03:23:31.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,857814030208372,Kahile navako jatra hadi gau ma,Hem Lamtange,https://www.facebook.com/Oppaa.Np,2026-06-05T04:29:02.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2076225586439301,Narka puga ka haru li ne Yamraj xa xuttai batra gara rw party mw jodna sujhab xa.,B.p. Singh,https://www.facebook.com/b.p.singh.149893,2026-06-05T03:02:07.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1728507468147452,Pahila padhana napayera Tmro party ma lageka hun ahile bacha haru dherae jasto padhelekheka xan mg baa🤣,Sagar T. Magar,https://www.facebook.com/sagartmagar752,2026-06-05T13:27:12.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1536183858043090,Aru upaye vayen ab aafna xora xori Lai baba aama ko bandan ma parn lagyo murkha haru,Singer Pachhai Xetaree,https://www.facebook.com/temro.manxehuma,2026-06-05T07:07:34.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1325242092354458,Eakades ma gumale bhanne ne party theyo🥲,Bhu Wan,https://www.facebook.com/bhu.wan.784526,2026-06-05T03:00:30.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,987847374000271,Aba tah Naapis 😂😂😂,Aas Hi Sh,https://www.facebook.com/krishna.devchaudhary.5,2026-06-05T04:30:03.000Z,3,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,995058176605993,Sabai gareyou chutiya haru aba yati garna Baki cha,Jagat Kadara,https://www.facebook.com/pfbid0QQpnoEPSPcM9AxxYoYm3PnyWtz5byziLS9tbAp5sjHv4pSezKqdE1PpcAJ1F1ZSUl,2026-06-05T18:19:08.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1301349255538188,Laj pani bechi sako chor le,GaNesh Khatiwada,https://www.facebook.com/ganesh.52khatiwada,2026-06-05T03:12:26.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1696290425016233,"Yemale , congress ka xora xori sotantra batw uthera samsad pani vaisakey .... aba kaslai banauni ho🤣",Reetu Pokhrel,https://www.facebook.com/profile.php?id=100015958474541,2026-06-05T04:47:19.000Z,6,1
https://www.facebook.com/share/p/1Ewe6gMpxb/,874677231672570,ma jastai dherai ka xora xan hola aba mero jindagi vari nai amale ko nau samma sunna sakdina.,Dipak Acharya,https://www.facebook.com/pfbid02HVUbXCqXCZf9Uy5n8U3NQEE4XGsKWZqPYjak7hDgCxWWfE4vUQ33uY1b71f3YYERl,2026-06-05T03:37:56.000Z,2,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1005090335224354,K aaas gareko x  ajhai,Pujan Cr Seven,https://www.facebook.com/pujan.thapa.9277,2026-06-05T04:42:27.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1519088746520553,Suru kp ko xora harke bata suru gare hunxa,Samden Lama,https://www.facebook.com/samden.lama.1023,2026-06-05T03:01:17.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1772387110803232,Haha aru kasaile ta join garnu paryoo nii🤣,Mahesh Chand Thakuri,https://www.facebook.com/aaryan.chand.7547,2026-06-05T02:58:08.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,3083550168502943,Dimag😂😂😂,Sagar Acharya,https://www.facebook.com/pfbid0EicQ7u1f9C77z14YSRa9w73NNTyEccJ2sX2aRQFGB4bAYJTiUf6wULCKvTQzXjykl,2026-06-05T04:56:17.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1027578306365109,Ramro gareko vaye voters haru anta jadainathyo buda.,Indiwar Pandit,https://www.facebook.com/pfbid02HX7cGFA98KCv4nTLdgpVSbxmCnekNZiSR55dwzZkuJ5qaTkMsU1DR8WMpT2FEPuml,2026-06-05T03:01:22.000Z,2,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1000261532373117,Teti na.gari t party nai narahala jasto vayo hola ani,Zoona Bhattarai,https://www.facebook.com/zoona.dahal,2026-06-05T03:14:28.000Z,3,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,969476619188018,"Karyakarta kata xoraxori le asti ko chunab ma surya ma vote halenan....
Baat karta hai",Rishav Karki,https://www.facebook.com/bhupesh.karki.56,2026-06-05T03:07:49.000Z,2,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1378595804086531,Chhorachori le chai baau aama lai ghanti tira aabadda garaisake 😀,Pradeep,https://www.facebook.com/profile.php?id=100003901761820,2026-06-05T03:03:53.000Z,5,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,970262929181560,Jholey ko bau 😂,Raptar Sujan K Adhikari,https://www.facebook.com/sujan.adhikari.31105674,2026-06-05T03:01:10.000Z,5,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2579884675851115,"Xixix thuu
 kp ley khaou  khoi kasko po ho guu",Shyam Kumar Shrestha,https://www.facebook.com/shyamkumarshrestha8th,2026-06-05T12:12:38.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1311759157191893,18 yrs vanda tala ko lai politic mah involved garnu paidaina buda jail jaulai 🤔,Leo Sangit,https://www.facebook.com/Leosangit,2026-06-05T04:05:54.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2556409781459844,Yo  मर्यो भन्ने चाँडो सुन्न पाइयोस्,Flo Prakash,https://www.facebook.com/flo.prakash.2025,2026-06-05T03:56:33.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2059910044952564,hamro ghar ka ley ta xodisakey hai timro uml lai 😅,निरोज रायमाझी,https://www.facebook.com/niroj.raya.2025,2026-06-05T05:51:17.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,999335972791165,Baru Famaily chainna Amale ma join hunna j sakxas gar mula 👍,Udaya Bhusal,https://www.facebook.com/mylavai,2026-06-05T04:18:42.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1307539131494548,Testo vaye ta Raja ko chora Raja kina na vayeko?,Bikram Thapa,https://www.facebook.com/pfbid02xweVUjgcEkrQMLDHYr3rfGA3i4xSbTfbiovxThkubLvh4GuK1r3ADRHhgoyCyBQDl,2026-06-05T05:55:39.000Z,4,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1309220274115977,Timra afna ley nai vote nadiyera hareko birsyau pataki buda?core area khai ta?😁😁😁chupa lagera rajinama diyera yuwa lai sumpiyau bhani kei huna sakxa next term.,Bir Bikram,https://www.facebook.com/pfbid0zc5cXgNfagSQG9Ss49xVhgeyU7CrvLjhYh4kxt9brdVz62Tj1bVgZJAB4eCmHebpl,2026-06-05T04:15:42.000Z,2,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,2552444128547474,"Bhim Acharya Dai,
Party Lai sahayog garne bela ayo hai 😅",Bipul Kharel,https://www.facebook.com/bipul.kharel,2026-06-05T02:58:31.000Z,3,1
https://www.facebook.com/share/p/1Ewe6gMpxb/,2490404138059380,3 carod dinxa vane ma tyar xu haii 😆😎👍,रमेश आचार्य,https://www.facebook.com/sajan.nepal.526,2026-06-05T14:33:46.000Z,0,0
https://www.facebook.com/share/p/1Ewe6gMpxb/,1726398601695397,Aafno ta xora xori vayepo arkako xora xori lai marna maarna agadi sarna ta aauxa🙄chutya budho,Abhishek Basnet,https://www.facebook.com/abhishekxettri29,2026-06-05T03:25:11.000Z,0,0
