"post_url","id","text","author_name","author_profile_url","comment_time","reactions_count","replies_count"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1275503107996795","कुबुद्धी 😁","Tulsi Kumar Basnet","https://www.facebook.com/tulsikumar.basnet","2026-06-05T11:19:46.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","35913484114966831","Bolda bolda SAS rokiyala jasto xa muhar hearda😂 , Kaun hey ye Bhai shab😅","Neupane Prabesh","https://www.facebook.com/neupane.prabesh.888435","2026-06-05T03:33:04.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1316083740065387","आबद्द हुने मन भएपनि तं जस्तो नपुसक हुन्जेल आउनेवाला छैन।","Yadav Lama","https://www.facebook.com/lama.yadav.1","2026-06-05T02:58:54.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","4265295540272181","Aafno xainna ani aba aru ko baccha bigrda k janxa ..batase anda","Naren Mahato","https://www.facebook.com/profile.php?id=100006360301494","2026-06-05T08:25:32.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","3155841014606509","Mandina mandina patyaudina, ab Nahi hoyegaa re","AB Bina Shrestha","https://www.facebook.com/ab.bina.shrestha","2026-06-05T06:41:24.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","829191266706971","गेल भैस पैन मे पर्रू सहित 🤔","Roshan Mehta","https://www.facebook.com/roshan.mehta.906","2026-06-05T03:08:03.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1318050123847362","आफ्नो छोराछोरी अस्ट्रेलिया अमेरिका अनि जनताका छोराछोरी सदस्य बनाउने आन्दोलनमा अगाडि लगाउने","Sabin Sigdel","https://www.facebook.com/sabin.sigdel.5","2026-06-06T01:44:22.000Z","4","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","4525823204409104","अब युवाले झोला बोक्नु हुँदैन।।","Sandesh Paneru","https://www.facebook.com/profile.php?id=100013032818108","2026-06-05T05:54:23.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","987765930661208","टुके आफ्नो छोरा छोरी छैन आफ्नो कार्यकर्ता छोरा छोरी बिगार्ने उर्दी दिएको छ 🌚","Anil Tejpaltu","https://www.facebook.com/anil.tdjpal","2026-06-05T08:45:15.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","776205225488113","अब अरु त एमालेमा को आइदिन्छ र बा?? जहाँ एमाले को नेतृत्व मा सस्था चलेको छ त्यहाँ अनिवार्य भ्रष्टाचार छ देशमा 😡😡😡😡","गीता घिमिरे","https://www.facebook.com/gita.ghimire.167189","2026-06-05T04:23:27.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","4296343357284479","मद्दा गोरुकि टवा","Deepak Raj Badu","https://www.facebook.com/deepak.raj.badu.942552","2026-06-05T03:44:23.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","956219590565023","आफ्नै बाट सुरु गर्न हुन्थ्यो बुढाको काध हाल्ने कोहि बनाउन सकेनन अर्का का छोराछोरी ले तिमिले भनेको के मान्लान ।","GP Neupane","https://www.facebook.com/neupane.gp.2025","2026-06-05T03:39:54.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","965163009675618","चोरपाटी 😂🤣","Anuj Parajuli","https://www.facebook.com/people/Anuj-Parajuli/61583179360916/","2026-06-05T14:56:48.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","4376600912651431","Malai monthly 1lakh diye ma din Ko 10 post gardinxu support ma.. free ma ta kei gardina Aba.. 😂","Sujal Thapa","https://www.facebook.com/sujal.thapa99","2026-06-05T03:46:44.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1779711386342344","बुढेसकालमा बालापन आउछ भन्थे हो रैछ","दुर्गा मान बाचे मगर","https://www.facebook.com/pragati.thapa2","2026-06-05T09:49:47.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","3663035483837618","छोरा छोरी ज्वाई सब लाई बटोल्नुस 😂😂😂😂😂😂😂","Sagar Chand","https://www.facebook.com/sagar.chand.543","2026-06-05T07:20:05.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1939596846722686","poisa kati paaixa","Mahendra Karki","https://www.facebook.com/mahendra.karki.112","2026-06-05T03:57:57.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1310090484589137","अब पार्टीको भविष्य खोज्न टाढा जानै पर्दैन, घरको परिवार रजिस्टर हेरे पुग्ने भयो। 🤣","कृष्ण लक्ष्मी","https://www.facebook.com/people/%E0%A4%95%E0%A5%83%E0%A4%B7%E0%A5%8D%E0%A4%A3-%E0%A4%B2%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%8D%E0%A4%AE%E0%A5%80/100005847308490/","2026-06-05T03:51:11.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","865687989922479","Ko janxara vanera","Kalpana Ghimire","https://www.facebook.com/kalpana.ghimire.1650","2026-06-05T03:07:55.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2079307749670351","Nati natini haru pani samabes gare ajai sugandha hunthyo ki gumale🤣🤣🤣","Mhzn Kanar","https://www.facebook.com/mhzn.kanar","2026-06-05T03:18:33.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","28200005826254935","हैन जबरजस्ती गरेर हुन्छ बा🤓","Dut Bahadur Thapa DB","https://www.facebook.com/dutbahadur.thapa.33633","2026-06-05T09:37:40.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1890679578295812","अबका छाेराछाेरिले बाबुआमाले भनेकाे मान्दैन् । बरूउल्टै उनिहरू आमाबाबुलाई संझाउछन् । अब पुराना भन्ने दलका नेताले आफ्नु दलिय दर्शन अनुसारकाे आचरण र ब्यबहार देखाउन सक्नु प-याे अनिमात्रै जनमानसमा बिश्वास जाग्न सक्ला । भाषण गर्दा खुब क्रान्तिकारि कुरा गर्ने ब्यबहारमा त्याे नदेखाने कसरी जनताले पत्याउने ।","Khemraj Adhikari","https://www.facebook.com/khemraj.adhikari.855827","2026-06-05T05:15:32.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1738582127079657","Natinatina xute xa .. 🫣🤓","Kri Sna","https://www.facebook.com/krishly2017","2026-06-05T04:22:25.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1554164376416159","Pagal","Suneel BK","https://www.facebook.com/suneel.bk.2025","2026-06-05T06:58:29.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1539132827933152","जबरजस्ति गर्न पाईन्छ?","Rajesh Rana Magar","https://www.facebook.com/hawa.huri.58","2026-06-05T03:29:52.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1373601421280958","हुँदा हुँदा अब यो दिन पनि आएच्😁","प्रकाश उपाध्याय","https://www.facebook.com/prakash.timilsena.370","2026-06-05T02:55:58.000Z","6","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1707166696948245","अब कुनै झाेलेले आफ्ना छाेरा छोरीकाे जिन्दगीसंग खेलवाड गर्न चाहन्न र आन्दोलनमा डण्डा खुवाउन पनि पठाउन्न, पठाए पनि दैनिक ज्याला दिएर अर्काका छाेराछाेरी हुन ।ज्यालादारीहरुले पनि कति डण्डा खानी , जस्काे सीमा नै छैन ।पछि गएर यस्तो हुन्छ कि राेडमा आन्दोलन गर्न काेहि आउने छैनन् । खेल खतम !","Keshab Narayan Joshi Gyanwali","https://www.facebook.com/keshabnarayanjoshi.gyanwali","2026-06-05T10:01:31.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1554168883068945","हर्के लाइ पनि छिटो मिसाउनु है तिम्रो छोरा हो क्यारे 😂🤧","सन्तोष आ. मगर","https://www.facebook.com/people/%E0%A4%B8%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A5%8B%E0%A4%B7-%E0%A4%86-%E0%A4%AE%E0%A4%97%E0%A4%B0/pfbid027XY5ignCGam4uPYgScqmNp2WEBnPxndi8H7aS1TFMsBcSFsrtW9ZquYpMCm8yKFcl/","2026-06-05T06:24:44.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1536708411455675","Tetiko barsau Pura patiko Abastha herumta ram ram Jha karyakarta khojdai xa yo samay ma bhetna garo xa","Sujit Singh","https://www.facebook.com/sadhu.verma.5876","2026-06-05T06:23:28.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","26939846799011321","ति भुराभुरि फटाहा सैतान का सन्तान तेतै त थिय त 😹","G Sport Nepal","https://www.facebook.com/profile.php?id=61582142740154","2026-06-05T03:34:28.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","971163915545381","श्रावणमा आँखा फुटेको गोरूले सधैं हरियो देख्छ भन्ने उखान टुक्का पनि हान्देउ न बाजे 😃😃😃😃।","Mohan Sapkota","https://www.facebook.com/mohan.sapkota.528","2026-06-05T03:29:58.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1398566562291743","म त मरि गए पनि आउँदैन।","Sandeep Xettri","https://www.facebook.com/subash.airi.7","2026-06-05T10:15:38.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1984774295500042","Pagal jatha haru","Rajesh Nyasur","https://www.facebook.com/profile.php?id=100030161298792","2026-06-05T03:25:47.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","27011207438533646","यो अपराधी राक्षस पापी कोलीको अनुहार देख्न नपरोस् भनेको फेरी देखियो।🤧","Dipak Raj Pokharel","https://www.facebook.com/dipak.rajpokhrel.9","2026-06-05T02:57:24.000Z","4","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1349114897069982","Haribijog xa hai","Sagar Thakuri","https://www.facebook.com/sagar.thakuri.7","2026-06-05T07:20:03.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","927259276994962","Searching last card till last breath😄","Naresh Bhat","https://www.facebook.com/nazy.smoker.1","2026-06-05T03:21:06.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1797236108288278","Aba ta uhi khulitaii ho","Bikram Saud","https://www.facebook.com/bikram.saud.793363","2026-06-05T03:15:32.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1196689319213279","लाै अब याे चै के पी बा बाटै सुरु गराै।","Khadga Khadga","https://www.facebook.com/khadgabdr","2026-06-05T09:59:06.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2451048195395942","अरु ले पत्याउनै छाडे  हत्यारा लाइ","Deep Chand","https://www.facebook.com/deep.chand.82654","2026-06-05T03:15:29.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","855399634290001","इस म त जान्न","LX Katuwal","https://www.facebook.com/people/LX-Katuwal/61584780050059/","2026-06-05T03:06:47.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2336505026880590","बिरालो डोकोले थुने पनि म्याउँ गर्छ,खुला छोडे पनि म्याउँ गर्छ।किनकी उसलाई दूध जो चोर्नु छ।","Sansar Lamgade","https://www.facebook.com/sansarlamgade12","2026-06-05T08:32:27.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","3441423476035606","नजन्मदै कार्यकर्ता बनाउ यही हाे तिमिहरुको बुद्धि .... अनि ठुलाे भएसी केपी ओलि जस्तै महाकाली बेच्ने देश बेच्ने ढुङ्गा हान्ने , मान्छे मार्ने काम पक्कै गर्ने छन ।।","Om Prakash Bhandari","https://www.facebook.com/omprakashbhandari.bhandari.3","2026-06-05T03:17:59.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","26798123003204228","छोराछोरी छन र तिमिहरु का नि","R S Love Like","https://www.facebook.com/rs.lovelike.73","2026-06-05T07:10:13.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1314297430842311","हेर्दा हेर्दै यस्तो दिन पनि आयो घमण्डको कारण ले","Binod Ranabhat","https://www.facebook.com/binod.ranabhat.3745","2026-06-05T02:58:19.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1707684827027955","बाबु छोराको झगडा बनाउने भयो अब","Ganesh Adhikari","https://www.facebook.com/profile.php?id=100018156457769","2026-06-05T04:08:57.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1566486871836006","भएका ले छोडी सके🤣","Suman Sns Khadka","https://www.facebook.com/sumansns.khadka","2026-06-05T08:35:26.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1453102396568986","Lu yo chai gajab Lago hai 😂","Ranjit Jung Chetry","https://www.facebook.com/ranjit.jung.chetry.2025","2026-06-05T03:38:47.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1498562641099575","यो दिन पनि देख्नु पर्यो कठै बरि न😁","Nirmala Saud","https://www.facebook.com/nirmala.saud.73594","2026-06-05T03:05:57.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2169718250480948","अरु त अब आयो‌ पो त्यो हत्यारा पार्टीमा 😃","सागर भण्डारी","https://www.facebook.com/sagara.bhandari.851039","2026-06-05T03:07:05.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1495504361958644","होर कुइको बताशे अपुतोको भनाइ छी","ईश्वरा शिवाकोटी","https://www.facebook.com/gita.siwakoti.270580","2026-06-05T05:35:47.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1575225803960077","हामी परिवर्तनकारी युवाहरुले बाउ आमालाई एमाले पार्टी त्याग्न रणनीति अपनाउदै छौ 😍","Bhimraj Shahi","https://www.facebook.com/bhimraj.shahi.995898","2026-06-05T10:54:18.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1017476937893043","Deepak Kharbuja  stay alert","Anish Boyaju","https://www.facebook.com/anish.boyaju","2026-06-05T05:38:10.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1511454673714824","GF & BF लाई नि? 🤔","Sajjan Bogati","https://www.facebook.com/sajjan.bogati.2025","2026-06-05T04:46:41.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1555278549295554","आफ्ना छोराछोरीलाई पार्टीमा भर्ती गराउने अभियान कि लोकतन्त्रको नाममा पारिवारिक लिमिटेड कम्पनी बनाउने अभियान 😏","Pujan Gautam","https://www.facebook.com/people/Pujan-Gautam/61579014035815/","2026-06-05T03:45:11.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1012138347877210","A budo withh unlimited hater’s 😁","Bis Hal","https://www.facebook.com/Bis.hal.11220","2026-06-05T03:41:37.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2459044834574361","Chyaaa","Anu Pokharel","https://www.facebook.com/pfbid03TyKuzMb3ivoLgAQm53EhKYNQbhvwfbqecsPM4T58RcNr3CSKvmMpzUn4wPSXUiZl","2026-06-05T03:15:14.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1055356941005114","सेवाश 🤣 अब यति चाइ बाकिथीयाे😃😣","Padam Shamser Khadka","https://www.facebook.com/padam.shamser.khadka","2026-06-05T03:12:28.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1623792892037769","आफ्ना छोराछोरी छैनन् । अर्काका छोराछोरी बिगृए हाम्लाई बाल हैन?😆😆","Dinesh Rokka Victor","https://www.facebook.com/profile.php?id=100009116763110","2026-06-05T03:39:26.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","851781308003685","अब यही बाँकी रहृयो","Pathak Siddharaj","https://www.facebook.com/people/Pathak-Siddharaj/61583557286756/","2026-06-06T03:05:28.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","882602878190917","One addicted bro invite his circle to recreate gang 😅","Chhiring Sherpa","https://www.facebook.com/xie.ring.sherpa","2026-06-05T07:57:08.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1291393379821552","कुरो वुझिएन","Dinesh Pokharel","https://www.facebook.com/dinesjpokh","2026-06-05T03:42:55.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1669034867467771","आमा को पेट मै हुँदा यो एमाले हो भनेर छाप लगाइदिए भै गो नि 😏","Mangal Rawal","https://www.facebook.com/mangal.rawal78","2026-06-05T06:44:38.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1017651820614403","अनि बिहे पनि आफै आफै गर्नु लगा जाठा😂😂 हामी एमाले आबद्ध बाउ आमाको छोराछोरी बिहे नगर्ने 🤣🤣","Thams Zuddu","https://www.facebook.com/judash.thamsuhang.1","2026-06-05T05:44:13.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2045406443061052","Yo niyam hamro gauka manxe ma lagu hunx ki nai 🥱","PooZaa ChhaNtyal","https://www.facebook.com/people/PooZaa-ChhaNtyal/pfbid0z8zjbRCZLyZB9BDzw8aoffgNNw6MFUmgaMhjDvmSHayjQKb5p1NK38SWMD9BoM5nl/","2026-06-05T06:18:29.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1022130290346267","छोरा बौलाएर खपिनसक्नु भको थियो गुफा बाट निक्लियो बाउ पनि","Anoz Karki","https://www.facebook.com/anoz.karki.2025","2026-06-05T04:23:45.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2286278508810374","Yeslai kidney dine byakti maryo hola yo ajhai mardainatw 🙄","Saroj Joras","https://www.facebook.com/srjrbn","2026-06-05T04:19:51.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","4414496392162082","घन्टा मुजि","Ræmçhæñdræ ÆîdƏə","https://www.facebook.com/rmchndrid","2026-06-05T04:55:56.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1867969827495625","Pahilo kuro ma jadina😅","सुनिल घ्लान तामाङ","https://www.facebook.com/sunilghalaan","2026-06-05T04:40:06.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","860805197082190","“ अब पार्टीलाई पारिवारिक कम्पनी बनाउने तयारी हो कि क्या हो?” 🤣🤣🤣","दित्तिम महतो","https://www.facebook.com/dittim.mahato.9","2026-06-05T04:05:38.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1617112426055335","कोइ  कोई त हुने रेछन  बाऊ ले गु खाए पछि  आफु पनि गु खाने हरू थु….","Bishal Bajagain","https://www.facebook.com/people/Bishal-Bajagain/pfbid02efsXJp6XW2qhxwyre1Pvv2Auoj1mPBmeVrkVfBw5qfGiCqDY3tB2yDrA7kAg8C1nl/","2026-06-05T03:33:21.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1320541933387182","नयाँ अभियान चलाउ काउरेट😁
Boyfriend ley girlfriend lai 
Girlfriend ley boyfriend lai anyhow join गर्ने नीति लग्नुपर्यो
अनि हप्तामा एकदिन dating जान भत्ताको पनि व्यवस्था गर्नुपर्यो। यो नीति अवलम्बन गरे मनी झोले बन्न तयार काउरेट खडकशमशेरको😁😁","Narendra Awasthi","https://www.facebook.com/pfbid0iFhYFiFod3m4WPNXhGTyifPLoDGNeT8hhsZq3WnAt5RGUqvdX21gnypXzGSqTSBkl","2026-06-05T03:21:17.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1011903808248356","Pinda dina tah 5-6 maina baki xa kina 1 barsa napugi yo aatma xatpatai rako xa. 
Ah koisaile yo dukhi aatma ko kura tah sundeu🤣🤣🤣😂😂😂😂","Rabin Rimal","https://www.facebook.com/rabin.rimal.92","2026-06-05T06:11:21.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2797180303992825","ए है 😆","Sandesh Dhakal","https://www.facebook.com/sandeshdhakal286","2026-06-05T04:02:26.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1527288655715079","त राढाे को मा को जान्छ l","Rijan Kuwar","https://www.facebook.com/rijan.kuwar.324428","2026-06-05T03:22:53.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1705029940812492","जतिनै कट्फद  गरेनी सिक्वयन्स र माल नपरेसि😂🤣","Accurate Zzon Pudasaini","https://www.facebook.com/dipendra.pudasaini.718","2026-06-05T04:03:50.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1930829654303633","""Marne bela hariyo kakro"" bhanya yei ho buda..","Dhiraj Joshi","https://www.facebook.com/dj.josh9","2026-06-05T04:00:05.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1463231992220477","अरु त aaunu पनि पर्यो नि 😆😆","Bipin Dhungel","https://www.facebook.com/bipin.dhungel.654507","2026-06-05T03:36:36.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","862339426369484","Aaru ta aaunu Paro ne 🤣🤣🤣","Nabin Aryal","https://www.facebook.com/nabin.aryal.1253","2026-06-05T02:59:37.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1527139532336314","राजनीतिक सङ्गठन ❌ व्यावसायीक प्रयोजनको लागि जनशक्ती संकलन ✅","Bir Jung Chhetri","https://www.facebook.com/Phychobuddha","2026-06-05T03:47:20.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1522733146151245","गोलि चलाउदा बाचिस अब अभियान चलाईस भने मर्छस थास्ने","JO NI Since","https://www.facebook.com/bhanubhakta.lamichhane.71","2026-06-05T05:20:08.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1504751684712693","Yesle nepo baby trend birsiye jasto xa","निकेश मगर","https://www.facebook.com/profile.php?id=100001925172714","2026-06-05T06:10:06.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","900769423046736","निभ्न लागेको आगो एकचोटी ठुलो बल्छ रे 👀","Mahesh Shrestha","https://www.facebook.com/pfbid02yNL1zYFg3sUmEQynvQoLY1CHkjNDHbaTDY252TsWzELvUmfUBXjM6dCuyMuHqPx9l","2026-06-05T05:53:09.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1312935923716151","बा कुरामा  हासुम ल😂","रोशिका सुष्मा","https://www.facebook.com/sushma.sitaula.165","2026-06-05T05:34:08.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1324396885864070","Aba contact less hune din aayo mero ta 🫠","Pawan Bohara","https://www.facebook.com/unique.boyzz.56","2026-06-05T03:03:55.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2123940268157341","यिनिहरु आफूलाई प्रजातान्त्रिक पार्टी भन्छन्।😂🤣
थुक्क लाज न भएकाहरु 🤡🤮","Tribhuwan Prasad Yadav","https://www.facebook.com/pfbid02uobNueuCohxHaL9KTjPWTX5X4MhC9zBiQEZm7CDWbexuEbBEdrdnSJtkYsDrmn3xl","2026-06-05T05:49:59.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1016576960858123","छोरा छोरी ले बा आमा लाई जो घण्टि मा भोट हाल्ने गराई सके....","Prakash Devkota","https://www.facebook.com/prakash.devkota.12","2026-06-05T07:44:16.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1375332064450723","Yeskaa jabarjasti ?","बन्जारा राजेश","https://www.facebook.com/banzzara.razzes","2026-06-05T04:10:59.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","2115642015664721","हाम्रा बाको राजनीति लगाव र सिद्धान्त ठिक थियो तर बाबाको नेतृत्व गर्ने नेता खराब भएसी त्यो पार्टी फिटिक्कै मन पर्दैन।","Narayan Pokharel","https://www.facebook.com/npokharel2","2026-06-05T03:11:37.000Z","5","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","3966181613683242","Jock of the day 🤣🤣🤣🤣","Indrapunam Poudel","https://www.facebook.com/indrapunam.poudel","2026-06-05T03:07:06.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1047432954633274","Ramray manxe ghntimaxn chor sbyi yemale hun","Shyam Chauhan","https://www.facebook.com/shyam.chauhan.427685","2026-06-05T10:02:33.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","27082521484740600","Aasti vakhar ghantima vote haleka chan kehi samaye rest garna ta dinu ni.","Iswor Deuja","https://www.facebook.com/iswor.deuja.9","2026-06-05T03:51:20.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","995955626499286","नेपालले भारतको मिच्ने भनेको मोलुवा सुर्ती मात्रै हो अरु त सम्झिने पानी छम्किने हो ।🤣🤣","Laxman Dhakal","https://www.facebook.com/laxman.dhakal.3766","2026-06-05T03:36:29.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1385744336697565","यो घासेको दिमाग हेर त । केटाकेटीलाई पढ्न लेख्न सिकाउनु कताहो कता एस्ले राम धुलाई नै खोजे जस्तो छ ।सेरे को जस्तै","Subash Mahato","https://www.facebook.com/subash.mahato.713345","2026-06-05T03:09:38.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1619065202531809","Aaba lagxa janmana sath thappa 👍","Raj Sada Shankar","https://www.facebook.com/jerry98r","2026-06-05T07:12:59.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1018007020634397","माफ गर्नु होला बाजे","अनम वन","https://www.facebook.com/anam.ban.18","2026-06-05T06:55:38.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1028840879816982","तेरो छोराछोरी छैन गराउनलाई   अब मेरो गराउदिन म 😂😂😂😂","नबिना दाहाल","https://www.facebook.com/hem.dahal.33","2026-06-05T03:25:42.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1897255354273075","Nice joke 🤣","सुरेश जाग्री","https://www.facebook.com/suresa.jagri","2026-06-05T03:20:33.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","4674208169526898","रास्वपा बाट भयन भने फेरि नया शक्ति हेरिन्छ तर एमाले कङ्रेस मावबादी त ।।।।","Himal Bikram Shah","https://www.facebook.com/himal.b.shah","2026-06-05T03:20:05.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","957447410448126","Tero jabarjasto le chalcha ???(","DanGer PraBn","https://www.facebook.com/pfbid035pNafSafsuwyebPM3rag1iyizSsc8skony9QWYh7WHvX9tksR2cgGgG4PLfJaA6Gl","2026-06-05T06:00:03.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","985597727702772","जसको आफ्नै छोराछोरी छैन, उसैले अरूका छोराछोरी पार्टीमा जोड्ने सपना देख्छ रे! 🤣
अब पार्टी होइन, सीधै संसार नै छोड्छु भन्न बाँकी रहेछ! 😆","Santosh Sen Thakuri","https://www.facebook.com/senbrot","2026-06-05T04:15:28.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1799777908095248","मान्छे कम्युनिस्ट बनेपछि मान्छे रहन्न नेपालि जनताले बुझिसके आजको पुस्ता त झन् छर्लङ्ग छ","Ramkrishna Gajurel","https://www.facebook.com/ramkrishna.gajurel.2025","2026-06-05T04:05:17.000Z","0","0"
"https://www.facebook.com/share/p/1Ewe6gMpxb/","1018127714081418","Last option his life 😆","Sanjok Thapa","https://www.facebook.com/sanjok.thapa.97279","2026-06-05T03:18:42.000Z","0","0"
